industry_id,industry_name,city,state,year,download_url
1069,The West Coast Paper Mills Ltd,Dandeli,Karnataka,2019,https://archive.org/download/ocems-data-archive/2019/1069.csv.gz
1069,The West Coast Paper Mills Ltd,Dandeli,Karnataka,2020,https://archive.org/download/ocems-data-archive/2020/1069.csv.gz
1069,The West Coast Paper Mills Ltd,Dandeli,Karnataka,2021,https://archive.org/download/ocems-data-archive/2021/1069.csv.gz
1069,The West Coast Paper Mills Ltd,Dandeli,Karnataka,2022,https://archive.org/download/ocems-data-archive/2022/1069.csv.gz
1069,The West Coast Paper Mills Ltd,Dandeli,Karnataka,2023,https://archive.org/download/ocems-data-archive/2023/1069.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2016,https://archive.org/download/ocems-data-archive/2016/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2017,https://archive.org/download/ocems-data-archive/2017/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2018,https://archive.org/download/ocems-data-archive/2018/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2019,https://archive.org/download/ocems-data-archive/2019/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2020,https://archive.org/download/ocems-data-archive/2020/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2021,https://archive.org/download/ocems-data-archive/2021/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2022,https://archive.org/download/ocems-data-archive/2022/1071.csv.gz
1071,Mahalaxmi Crafts & Tissues Private Limited,Muzaffarnagar,UP,2023,https://archive.org/download/ocems-data-archive/2023/1071.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2016,https://archive.org/download/ocems-data-archive/2016/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2017,https://archive.org/download/ocems-data-archive/2017/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2018,https://archive.org/download/ocems-data-archive/2018/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2019,https://archive.org/download/ocems-data-archive/2019/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2020,https://archive.org/download/ocems-data-archive/2020/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2021,https://archive.org/download/ocems-data-archive/2021/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2022,https://archive.org/download/ocems-data-archive/2022/1073.csv.gz
1073,DECCAN FINE CHEMICALS (INDIA) PVT LTD (Old name: Syngenta India Limited),Tiswadi,Goa,2023,https://archive.org/download/ocems-data-archive/2023/1073.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2016,https://archive.org/download/ocems-data-archive/2016/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2017,https://archive.org/download/ocems-data-archive/2017/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2018,https://archive.org/download/ocems-data-archive/2018/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2019,https://archive.org/download/ocems-data-archive/2019/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2020,https://archive.org/download/ocems-data-archive/2020/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2021,https://archive.org/download/ocems-data-archive/2021/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2022,https://archive.org/download/ocems-data-archive/2022/1076.csv.gz
1076,Silverton Pulp & Papers Pvt Ltd,Muzaffarnagar,UP,2023,https://archive.org/download/ocems-data-archive/2023/1076.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2016,https://archive.org/download/ocems-data-archive/2016/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2017,https://archive.org/download/ocems-data-archive/2017/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2018,https://archive.org/download/ocems-data-archive/2018/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2019,https://archive.org/download/ocems-data-archive/2019/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2020,https://archive.org/download/ocems-data-archive/2020/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2021,https://archive.org/download/ocems-data-archive/2021/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2022,https://archive.org/download/ocems-data-archive/2022/1088.csv.gz
1088,Hikal Ltd Mahad,Mahad,Maharashtra,2023,https://archive.org/download/ocems-data-archive/2023/1088.csv.gz
1091,M/s. Solara Active Pharma Sciences Limited ( formerly known as Strides Chemical Private Limited (Formerly M/s Perrigo India Pvt Ltd),Ambernath,Maharashtra,2016,https://archive.org/download/ocems-data-archive/2016/1091.csv.gz
1091,M/s. Solara Active Pharma Sciences Limited ( formerly known as Strides Chemical Private Limited (Formerly M/s Perrigo India Pvt Ltd),Ambernath,Maharashtra,2017,https://archive.org/download/ocems-data-archive/2017/1091.csv.gz
1091,M/s. Solara Active Pharma Sciences Limited ( formerly known as Strides Chemical Private Limited (Formerly M/s Perrigo India Pvt Ltd),Ambernath,Maharashtra,2021,https://archive.org/download/ocems-data-archive/2021/1091.csv.gz
1091,M/s. Solara Active Pharma Sciences Limited ( formerly known as Strides Chemical Private Limited (Formerly M/s Perrigo India Pvt Ltd),Ambernath,Maharashtra,2022,https://archive.org/download/ocems-data-archive/2022/1091.csv.gz
1091,M/s. Solara Active Pharma Sciences Limited ( formerly known as Strides Chemical Private Limited (Formerly M/s Perrigo India Pvt Ltd),Ambernath,Maharashtra,2023,https://archive.org/download/ocems-data-archive/2023/1091.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2016,https://archive.org/download/ocems-data-archive/2016/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2017,https://archive.org/download/ocems-data-archive/2017/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2018,https://archive.org/download/ocems-data-archive/2018/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2019,https://archive.org/download/ocems-data-archive/2019/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2020,https://archive.org/download/ocems-data-archive/2020/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2021,https://archive.org/download/ocems-data-archive/2021/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2022,https://archive.org/download/ocems-data-archive/2022/1092.csv.gz
1092,Nikita Papers Limited,Shamli,UP,2023,https://archive.org/download/ocems-data-archive/2023/1092.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2017,https://archive.org/download/ocems-data-archive/2017/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2018,https://archive.org/download/ocems-data-archive/2018/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2019,https://archive.org/download/ocems-data-archive/2019/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2020,https://archive.org/download/ocems-data-archive/2020/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2021,https://archive.org/download/ocems-data-archive/2021/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2022,https://archive.org/download/ocems-data-archive/2022/5489.csv.gz
5489,MSPGCL-Paras Thermal Power Station,PARAS,Maharashtra,2023,https://archive.org/download/ocems-data-archive/2023/5489.csv.gz
